"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"163",0,0.017798513910489,0,0,0,0,0,0.435285985830309,0.000172801105927078,0,0,0.157076205287714,0,0.156903404181787,0,0,0.00276481769483325,0.0430274753758424,0,0,0,0,0.00120960774148955,0,0,0,0,0.00120960774148955,0.0388802488335925,0.0207361327112494,0,0,0.00293761880076033,0,0.0101952652496976,0,0,0,0,0,0.0978054259547261,0,0,0.00691204423708312,0,0.00207361327112494,0.000518403317781234,0.00449282875410403,0,0
"164",0,0,0,0,0.00388198757763975,0.280667701863354,0.00271739130434783,0.00232919254658385,0,0,0,0.0799689440993789,0,0.152950310559006,0,0,0,0.0877329192546584,0,0,0,0,0,0,0.016304347826087,0,0,0.000388198757763975,0.0031055900621118,0,0.0240683229813665,0.00194099378881988,0,0,0.0380434782608696,0,0,0.0108695652173913,0,0,0.0861801242236025,0,0,0.0838509316770186,0.016304347826087,0,0.0885093167701863,0.0135869565217391,0.00543478260869565,0.00116459627329193
"165",0,0,0,0.00246250279829863,0,0,0.000447727781508843,0,0,0,0,0.0311170808148646,0,0.161853593015447,0,0,0,0.0396239086635326,0,0,0,0.186030893216924,0,0,0,0,0,0,0.0246250279829863,0,0.00559659726886053,0,0,0,0.0284307141258115,0.0161182001343183,0,0,0,0,0.066935303335572,0,0,0.038280725319006,0,0,0.035594358629953,0,0.354376539064249,0.00850682784866801
"166",0.00421940928270042,0,0,0,0,0.20253164556962,0.0379746835443038,0,0.00421940928270042,0,0,0.0337552742616034,0,0.105485232067511,0,0,0,0.130801687763713,0,0,0,0.0337552742616034,0.00421940928270042,0,0,0,0,0.0717299578059072,0,0,0,0,0,0.0379746835443038,0,0,0,0,0,0,0.0675105485232067,0.0590717299578059,0,0.0337552742616034,0,0,0.156118143459916,0,0.00421940928270042,0.0126582278481013
"167",0.0371747211895911,0,0,0,0,0,0,0,0,0.0111524163568773,0,0.118959107806691,0,0.16728624535316,0,0,0.00278810408921933,0.0966542750929368,0,0.00278810408921933,0,0.273234200743494,0,0,0,0.000929368029739777,0.0315985130111524,0,0.0966542750929368,0,0,0,0,0.00185873605947955,0.0362453531598513,0.00557620817843866,0,0,0,0,0.0436802973977695,0,0,0.0130111524163569,0,0,0.025092936802974,0.00464684014869888,0.0306691449814126,0
"168",0,0,0,0,0,0,0,0,0,0,0,0.0490654205607477,0,0.329439252336449,0,0,0,0.0373831775700935,0,0,0,0.170560747663551,0,0,0,0.00233644859813084,0.00233644859813084,0,0.0490654205607477,0,0.014018691588785,0,0,0,0.00934579439252336,0.00700934579439252,0,0,0,0,0.0350467289719626,0,0,0.189252336448598,0,0,0.0514018691588785,0,0.0537383177570093,0
"169",0,0,0,0,0.00232067510548523,0,0,0.039662447257384,0,0.00358649789029536,0,0.0761603375527426,0,0.155907172995781,0,0,0,0.0546413502109705,0,0,0,0.00168776371308017,0,0,0,0.000210970464135021,0,0.00949367088607595,0.0350210970464135,0.493459915611814,0.000421940928270042,0.0029535864978903,0,0,0,0,0,0,0,0,0.0820675105485232,0,0,0.00822784810126582,0,0,0.00527426160337553,0.00464135021097046,0.00232067510548523,0.0219409282700422
"170",0,0,0,0,0,0,0,0,0,0,0,0.0108018280016618,0,0.128375571250519,0,0,0,0.122143747403407,0,0,0,0.0511009555463232,0.025758205234732,0,0.025758205234732,0,0,0,0.00498545907769007,0,0,0,0,0,0.000830909846281678,0.0328209389281263,0.378479434981305,0,0,0,0.0868300789364354,0,0,0.0565018695471541,0,0,0.0710427918570835,0,0.000415454923140839,0.00415454923140839
"171",0.0035650623885918,0,0,0,0,0.0320855614973262,0,0,0,0,0,0.0409982174688057,0,0.142602495543672,0,0,0,0.0552584670231729,0,0,0,0.0962566844919786,0,0,0,0,0,0.0017825311942959,0,0,0,0.0213903743315508,0,0,0.110516934046346,0,0,0,0,0,0.0267379679144385,0,0,0.203208556149733,0.0053475935828877,0.0641711229946524,0.0909090909090909,0.0303030303030303,0.0445632798573975,0.0303030303030303
"172",0,0.0029673590504451,0,0,0,0,0,0,0,0,0,0.0771513353115727,0,0.186943620178042,0,0,0,0.0623145400593472,0,0,0,0.056379821958457,0,0,0,0,0,0,0.0267062314540059,0,0.0801186943620178,0.0029673590504451,0,0,0.0178041543026706,0.00890207715133531,0,0,0,0.0029673590504451,0.0207715133531157,0,0,0.237388724035608,0,0,0.0356083086053412,0.0326409495548961,0.0415430267062315,0.106824925816024
"173",0,0,0.000461467466543609,0,0,0,0,0,0,0,0,0.0622981079833872,0.302491924319335,0.149515459160129,0.0053068758652515,0,0,0.0253807106598985,0,0.00161513613290263,0,0.0233041070604522,0,0,0,0,0,0,0.000230733733271804,0,0.0053068758652515,0,0,0,0,0,0,0,0,0,0.0752191970466082,0.000230733733271804,0.00715274573142593,0.127365020766036,0,0,0.151130595293032,0.0440701430549146,0,0.018920166128288
"174",0.0454704442112627,0,0,0.337180832458902,0,0,0,0,0.00629590766002099,0,0,0.0419727177334732,0,0.104582021685904,0,0,0.00244840853445261,0.184330185379503,0,0,0,0.00594613501224204,0,0,0,0,0,0,0.012242042672263,0.00349772647778944,0,0.0297306750612102,0.000699545295557887,0,0.00874431619447359,0.00909408884225254,0,0,0.000699545295557887,0.0265827212311997,0.140258831759356,0,0.00384749912556838,0.000349772647778944,0,0.0251836306400839,0.00244840853445261,0,0.00524658971668416,0.00314795383001049
"175",0,0,0.0344827586206897,0,0,0,0,0,0,0,0,0.103448275862069,0,0.0344827586206897,0,0,0,0.206896551724138,0,0,0,0.103448275862069,0,0,0,0,0,0.103448275862069,0,0,0,0.103448275862069,0,0,0.103448275862069,0,0,0,0,0,0.0344827586206897,0.0344827586206897,0,0.103448275862069,0,0,0.0344827586206897,0,0,0
"176",0,0.000727272727272727,0,0,0,0,0.00509090909090909,0,0,0.0261818181818182,0,0.125818181818182,0,0.145454545454545,0.00436363636363636,0,0.00145454545454545,0.056,0,0,0,0.165818181818182,0,0,0,0,0,0,0.0189090909090909,0,0,0.00145454545454545,0,0.00654545454545455,0.196363636363636,0,0,0,0,0,0.0414545454545455,0,0.0109090909090909,0.0596363636363636,0,0,0.04,0.0814545454545454,0,0.0123636363636364
"177",0,0,0.00516295579219103,0,0,0,0,0,0.00871248789932236,0,0,0.021297192642788,0,0.136172959019038,0,0.00548564052920297,0,0.0345272668602775,0,0,0,0.00451758631816715,0,0,0,0.00322684737011939,0,0.0154888673765731,0.00806711842529848,0,0.0658276863504356,0,0,0,0,0.0548564052920297,0,0,0,0,0.133914165859955,0.000322684737011939,0,0.0332365279122298,0.387544369151339,0,0.0742174895127461,0.00258147789609551,0,0.00484027105517909
"178",0,0,0,0,0,0.0154885947620389,0,0.00337932976626302,0,0,0,0.0202759785975781,0,0.146156012390876,0,0,0,0.0613911574204449,0,0,0,0.0557589411433399,0,0,0,0,0,0.0070402703463813,0.0194311461560124,0,0.435651929034075,0.0425232328921431,0,0,0.000281610813855252,0,0,0,0,0,0.0974373415939172,0,0,0.00788510278794706,0.000281610813855252,0,0.068149816952971,0,0.0188679245283019,0
"179",0.295990078544853,0,0,0,0,0,0.00124018189334436,0,0,0,0,0.0289375775113683,0,0.186027284001654,0,0,0,0.0144687887556842,0.0115750310045473,0,0,0.0702769739561802,0.000826787928896238,0,0,0,0,0,0.0376188507647788,0,0,0,0,0,0.0066143034311699,0,0,0.000413393964448119,0,0,0.164944191814799,0,0,0,0,0.0186027284001654,0,0.0086812732534105,0.1537825547747,0
"180",0.0109346524342619,0.00286383754230669,0.00937255922936735,0,0,0,0,0.0132777922416038,0.000520697734964853,0.000781046602447279,0,0.0869565217391304,0,0.0929445456912262,0,0,0.00859151262692007,0.0294194220255142,0,0,0,0.000520697734964853,0,0,0,0,0.00807081489195522,0.0471231450143192,0.446498307732361,0.0143191877115335,0.00104139546992971,0.0117156990367092,0.00208279093985941,0,0.00208279093985941,0.000520697734964853,0,0,0,0,0.0481645404842489,0,0,0.0101536058318146,0,0.000260348867482426,0.00182244207237699,0.147357458995053,0.00260348867482426,0
"181",0.00568181818181818,0.00676406926406926,0,0,0,0,0.0110930735930736,0.0243506493506494,0,0.000270562770562771,0,0.123647186147186,0,0.155032467532468,0,0,0,0.0265151515151515,0,0,0.00622294372294372,0.000270562770562771,0,0,0,0,0.00378787878787879,0,0.0221861471861472,0,0,0,0,0,0.00595238095238095,0,0,0,0,0,0.0714285714285714,0,0.0100108225108225,0.0284090909090909,0.000270562770562771,0.434794372294372,0.0267857142857143,0.036525974025974,0,0
"182",0,0,0.00151362260343088,0,0,0,0.00151362260343088,0.00454086781029263,0,0,0,0.108476286579213,0,0.150857719475277,0,0,0,0.0711402623612513,0,0,0,0.0736629667003027,0,0,0,0,0.0156407669021191,0,0.0590312815338042,0.0196770938446014,0.0216952573158426,0,0,0,0,0,0,0,0,0,0.0489404641775984,0,0,0.0600403632694248,0,0,0.0216952573158426,0.285065590312815,0.0126135216952573,0.0438950554994955
"183",0,0,0.00336322869955157,0,0,0,0,0,0.00112107623318386,0.130044843049327,0,0.104260089686099,0,0.13677130044843,0,0,0.00448430493273543,0.134529147982063,0,0,0,0.0369955156950673,0,0,0,0,0,0.00224215246636771,0.00112107623318386,0,0.00896860986547085,0,0,0,0.00112107623318386,0.00224215246636771,0,0,0,0.0369955156950673,0.131165919282511,0,0.00112107623318386,0.201793721973094,0,0,0.0213004484304933,0.0403587443946188,0,0
"184",0.00344906875143711,0.000689813750287422,0,0.249482639687284,0,0,0,0,0.00275925500114969,0,0.0137962750057484,0.176132444240055,0,0.127155667969648,0.00643826166934928,0,0,0.119797654633249,0.000459875833524948,0,0,0.00804782708668659,0,0,0,0,0.0335709358473212,0,0.02230397792596,0.013106461255461,0,0,0,0,0.0112669579213612,0,0,0,0,0.00367900666819959,0.182800643826167,0,0,0.0202345366750977,0,0,0.00114968958381237,0,0.00344906875143711,0.000229937916762474
"185",0.000367376928728876,0.00734753857457752,0,0,0.00220426157237325,0.0124908155767818,0,0,0.32365907421014,0,0,0.0565760470242469,0,0.0841293166789126,0,0,0,0.157972079353417,0,0,0.00551065393093314,0,0,0,0,0.014695077149155,0,0,0.056208670095518,0,0.00330639235855988,0.00624540778839089,0,0,0,0,0,0.00477590007347539,0,0,0.103232916972814,0.0778839088905217,0.00220426157237325,0.0418809698750918,0.0191036002939015,0,0.00514327700220426,0.0102865540044085,0.00477590007347539,0
"186",0,0,0,0,0,0,0,0,0,0,0,0.0338983050847458,0,0.190598017268948,0,0,0,0.0150303805564439,0,0,0.260313399424368,0.0322993284298049,0,0,0,0,0,0.00511672529581068,0.00447713463383435,0,0.0441317556763671,0,0,0,0.00415733930284618,0.00831467860569236,0,0,0,0,0.133674448353054,0,0,0.0518068436200831,0.000639590661976335,0,0.189638631275983,0.0259034218100416,0,0
"187",0.0329428989751098,0.000366032210834553,0.00805270863836018,0,0,0,0,0,0.00439238653001464,0.00475841874084919,0,0.0790629575402635,0,0.161420204978038,0,0.00768667642752562,0,0.154465592972182,0,0,0.0106149341142021,0.0347730600292826,0.0574670571010249,0.00402635431918009,0.141654465592972,0,0,0.0153733528550512,0,0.00146412884333821,0.00292825768667643,0.00219619326500732,0,0,0.0398975109809663,0.0505124450951684,0,0.0322108345534407,0.000366032210834553,0.0256222547584187,0.0823572474377745,0,0,0.0307467057101025,0,0,0.0117130307467057,0.00292825768667643,0,0
"188",0.0157943635800557,0,0.000309693403530505,0,0,0,0.0145555899659337,0.00712294828120161,0.0114586559306287,0,0,0.205946113347786,0,0.0768039640755652,0,0,0.00526478786001858,0.0935274078662124,0,0.217404769278414,0,0.00960049550944565,0.00061938680706101,0,0,0,0,0.0291111799318675,0.151130380922886,0,0,0.000309693403530505,0,0,0.0114586559306287,0,0,0,0,0,0.0653453081449365,0,0,0.00123877361412202,0.00340662743883555,0.0167234437906473,0.0139362031588727,0.033137194177764,0,0.0157943635800557
"189",0,0,0,0.000834028356964137,0,0,0,0,0.00333611342785655,0,0,0.00333611342785655,0,0.142618849040867,0,0,0,0.0442035029190992,0,0,0.0683903252710592,0.213511259382819,0.0141784820683903,0,0,0,0.0141784820683903,0,0.018348623853211,0,0.0141784820683903,0,0,0,0.0275229357798165,0.00250208507089241,0,0,0,0,0.0950792326939116,0,0,0.0208507089241034,0,0.0166805671392827,0.103419516263553,0,0.104253544620517,0.0925771476230192
"190",0,0.00172711571675302,0.0129533678756477,0.0466321243523316,0,0.0164075993091537,0,0,0.00259067357512953,0.0604490500863558,0,0.0569948186528497,0,0.127806563039724,0,0,0,0.101899827288428,0,0.0120898100172712,0.00259067357512953,0.0915371329879102,0.0569948186528497,0,0.0604490500863558,0.0949913644214162,0,0,0.0112262521588946,0,0.0345423143350604,0.0310880829015544,0,0,0.0129533678756477,0.00690846286701209,0,0,0,0,0.0569948186528497,0,0,0.00604490500863558,0.00949913644214162,0,0.0112262521588946,0.0734024179620034,0,0
"191",0.00363636363636364,0,0,0,0,0.00727272727272727,0,0,0,0,0,0.0581818181818182,0,0.243636363636364,0,0.0327272727272727,0,0.0145454545454545,0,0,0,0.0581818181818182,0.00363636363636364,0,0,0,0,0,0.00363636363636364,0,0.0836363636363636,0,0,0,0.0254545454545455,0,0,0.0363636363636364,0.00727272727272727,0,0.0181818181818182,0,0,0.109090909090909,0,0,0.283636363636364,0.0109090909090909,0,0
"192",0,0,0.001454898157129,0,0,0.0295829291949564,0,0,0,0.049466537342386,0,0.0766246362754607,0,0.112027158098933,0,0,0,0.13627546071775,0,0.00193986420950533,0,0.149854510184287,0,0.000969932104752667,0,0,0,0.007274490785645,0.0703200775945684,0,0.00533462657613967,0.00921435499515034,0,0,0.017458777885548,0.00872938894277401,0.005819592628516,0.00678952473326867,0,0,0.059650824442289,0,0,0.000484966052376334,0.0121241513094083,0.00193986420950533,0.00775945683802134,0.026188166828322,0.0126091173617847,0.190106692531523
"193",0.0158459703527006,0.331572669960811,0,0,0,0.00681547111944113,0,0.024365309252002,0.0214687340262396,0,0,0.0630431078548305,0,0.123189640483898,0,0.0100528199011757,0,0.0257284034758903,0,0,0,0.0110751405690918,0,0,0,0.000170386777986028,0.000170386777986028,0,0.0611688532969842,0.0090304992332595,0.0132901686829102,0,0,0,0.00289657522576248,0,0,0.00562276367353893,0.0177202249105469,0,0.084341455103084,0,0,0.0587834384051798,0.000851933889930141,0.000170386777986028,0.0840006815471119,0.0199352530243653,0,0.00868972567728744
"194",0,0.000984251968503937,0,0,0,0.0078740157480315,0,0.00639763779527559,0,0,0.00541338582677165,0.0142716535433071,0,0.124507874015748,0,0.0329724409448819,0,0.0093503937007874,0.0231299212598425,0,0.000984251968503937,0.00442913385826772,0.00590551181102362,0,0,0,0.000492125984251968,0.000984251968503937,0,0.0393700787401575,0.0477362204724409,0,0,0,0,0,0,0.356791338582677,0,0,0.162893700787402,0,0,0.0241141732283465,0,0,0.104330708661417,0.0270669291338583,0,0
"195",0,0,0,0,0,0,0,0,0,0,0,0.149982800137599,0,0.183006535947712,0.136910904712762,0,0,0.0254557963536292,0,0,0,0.145166838665291,0.00103199174406605,0,0,0,0.00137598899208806,0,0.0130718954248366,0.00103199174406605,0,0.00378396972824217,0,0.000343997248022016,0.0399036807705538,0,0,0.00103199174406605,0,0,0.0478156174750602,0,0,0.0588235294117647,0,0,0.0237358101135191,0.0543515651874785,0.0935672514619883,0.0196078431372549
"196",0.00341102899374645,0.00255827174530984,0,0,0,0.0181921546333144,0,0.00198976691301876,0.0119386014781126,0,0,0.046048891415577,0,0.164013644115975,0,0,0,0.0966458214894827,0,0,0,0.00596930073905628,0.000284252416145537,0,0.0133598635588402,0,0.00170551449687322,0.0392268334280841,0.0605457646389994,0.000284252416145537,0.0341102899374645,0.000852757248436612,0,0.319783968163729,0,0.000568504832291074,0,0,0,0,0.138146674246731,0,0,0.00284252416145537,0.000568504832291074,0,0.0235929505400796,0,0,0.0133598635588402
"197",0,0.000503397936068462,0,0,0,0,0,0,0,0,0,0.0266800906116285,0,0.200604077523282,0,0,0.000251698968034231,0.00302038761641077,0,0,0.00629247420085578,0.0526050843191543,0,0,0,0,0,0,0,0.000503397936068462,0,0,0,0,0.0143468411779512,0,0,0,0.000251698968034231,0,0.0807953687389882,0,0,0.0629247420085578,0,0,0.0896048326201863,0.0103196576894035,0.0407752328215454,0.410521016863831
"198",0,0,0,0,0,0.0044543429844098,0.000556792873051225,0,0,0.25,0,0.104120267260579,0,0.0707126948775056,0.0066815144766147,0,0,0.129175946547884,0,0,0,0.0902004454342984,0,0,0,0,0.00556792873051225,0.0066815144766147,0.0562360801781737,0,0,0.115812917594655,0,0,0.00167037861915367,0,0,0,0.0044543429844098,0,0.0400890868596882,0,0.00556792873051225,0.0361915367483296,0.00167037861915367,0,0.0105790645879733,0.0428730512249443,0.0167037861915367,0
"199",0.00528576148001321,0.0399735711925999,0.00198216055500496,0,0,0,0,0.0194912454575487,0,0,0,0.106375949785266,0,0.162867525602907,0,0,0,0.126527915427816,0,0,0,0.000330360092500826,0,0,0,0,0.0109018830525273,0.00231252064750578,0.125206475057813,0.179715890320449,0,0.0564915758176412,0,0.00264288074000661,0,0,0,0.00264288074000661,0,0,0.136769078295342,0,0.00429468120251074,0.00297324083250743,0,0,0.00958044268252395,0.000991080277502478,0.00264288074000661,0
"200",0,0.0081677103185407,0.00108902804247209,0,0,0,0,0,0,0,0,0.0658861965695617,0,0.188129594337054,0,0,0,0.0106180234141029,0,0,0.00544514021236047,0.154641982031037,0,0,0,0.00163354206370814,0,0.000272257010618023,0.0136128505309012,0.00108902804247209,0.00299482711679826,0,0,0.00381159814865233,0.0294037571467465,0,0,0,0,0,0.0805880751429349,0.00136128505309012,0,0.02341410291315,0,0.226790089844813,0.102640893002995,0.0258644160087122,0.0421998366457936,0.0103457664034849
"201",0,0.00400145507457257,0.0207348126591488,0,0,0,0,0,0,0,0,0.0676609676245908,0,0.134594397962896,0.0101855220080029,0,0,0.102946526009458,0,0,0,0.00218261185885777,0.0196435067297199,0,0.355765732993816,0.00218261185885777,0,0.0152782830120044,0.0105492906511459,0,0.00109130592942888,0,0,0,0.00145507457257184,0,0,0.0221898872317206,0,0.00436522371771553,0.157511822480902,0,0,0.0363768643142961,0.0123681338668607,0,0.0120043652237177,0.000363768643142961,0,0.0065478355765733
